Model,IC6656L Tilt Logger
Name,Tilt Logger
Serial Number,05119
Firmware Version,1.03,Software Version,1.16.0
Sampling Status,LOGGING
Sampling Rate,FIXED,STOP ON MEM FULL
Current Interval,24:0:0
Start Time,2017/06/08,00:34:52
Current Time,2019/07/06,10:22:34,Logger Time,2019/07/06,16:47:01
Number Of Sensors,2
Number Of Records,759,Dnl using USB
Sensor Upload Num / Status Code,1,2A,FFFFFFFF,10633410,Bat Type LSH14Light,,WD 42,PO 0,EXT 2,BO 0,SW 255,PDI 255


"TIMESTAMP","RECORD","BATTERY","Tilt 1","Tilt 2",,,,"Tilt 1","Tilt 2","LOGGER TEMP","RESET","USB","RSSI","STATUS 0x"
,,,,,,,Unit Type," "," ",,,,,"[code][P#]"
,,,,,,,Input Units," "," "
,,,,,,,Output Units," "," "
,,,,,,,Offset," "," "
,,,,,,,Cal A =," "," "
,,,,,,,Zero B =," "," "
,,,,,,,Cal C =," "," "
,,,,,,,Temp CF," "," "
,,,,,,,Temp Initial," "," "
,,,,,,,Linked Channel," "," "
,,,,,,,Sensor,"15 degrees","None"
"UNITS->",,"Volts","sin(angle)","Volts",,,,"sin(angle)","Volts","deg C"
2017/12/10 00:34:52,186,3.41,-0.000248,0.624962,,,,-0.000248,0.624962,20.40,0,0,0,000
2017/12/11 00:34:52,187,3.41,-0.000153,0.624963,,,,-0.000153,0.624963,17.10,0,0,0,000
2017/12/12 00:34:52,188,3.41,-0.000053,0.624962,,,,-0.000053,0.624962,19.20,0,0,0,000
2017/12/13 00:34:52,189,3.41,-0.000229,0.624962,,,,-0.000229,0.624962,20.90,0,0,0,000
2017/12/14 00:34:52,190,3.41,-0.000185,0.624962,,,,-0.000185,0.624962,20.30,0,0,0,000
2017/12/15 00:34:52,191,3.41,-0.000036,0.624962,,,,-0.000036,0.624962,20.60,0,0,0,000
2017/12/16 00:34:52,192,3.41,-0.000065,0.624962,,,,-0.000065,0.624962,21.80,0,0,0,000
2017/12/17 00:34:52,193,3.41,0.000074,0.624963,,,,0.000074,0.624963,20.10,0,0,0,000
2017/12/18 00:34:52,194,3.41,0.000174,0.624962,,,,0.000174,0.624962,15.70,0,0,0,000
2017/12/19 00:34:52,195,3.41,0.000084,0.624962,,,,0.000084,0.624962,21.40,0,0,0,000
2017/12/20 00:34:52,196,3.41,0.000008,0.624962,,,,0.000008,0.624962,21.30,0,0,0,000
2017/12/21 00:34:52,197,3.41,0.000233,0.624962,,,,0.000233,0.624962,21.80,0,0,0,000
2017/12/22 00:34:52,198,3.41,0.000298,0.624962,,,,0.000298,0.624962,21.40,0,0,0,000
