Model,Tilt Logger DTL201B/2B,,,,,,,,,,,
Name,sarlab_tiltlogger_1,,,,,,,,,,,
Serial Number,UT1011,,,,,,,,,,,
Firmware Version,3.42,Software Version,1.19.1,,,,,,,,,
Sampling Status,LOGGING,,,,,,,,,,,
Sampling Rate,FIXED,,,,,,,,,,,
Current Interval,1:00:00,,,,,,,,,,,
Start Time,6/28/2019,13:20:54,,,,,,,,,,
Current Time,5/5/2021,9:42:25,Logger Time,5/5/2021,7:40:35,,,,,,,
Number Of Sensors,1,,,,,,,,,,,
Number Of Records,13592,Dnl using USB,DTLink enabled,,,,,,,,,
Sensor Upload Num / Status Code,3,2222,40000,14172,Bat Type LSH20,,WD 2,PO 3,EXT 0,BO 0,SW 0,PDI 0
,,,,,,,,,,,,
,,,,,,,,,,,,
TIMESTAMP,RECORD,BATTERY,Tilt 1,,,,Tilt 1,LOGGER TEMP,RESET,USB,RSSI,STATUS 0x
7/13/2019 11:20,312,3.6,-0.057745,,,,-0.057745,25.2,0,0,0,0
7/13/2019 12:20,313,3.6,-0.057747,,,,-0.057747,25.8,0,0,0,0
7/13/2019 13:20,314,3.6,-0.057686,,,,-0.057686,28.4,0,0,0,0
7/13/2019 14:20,315,3.6,-0.057882,,,,-0.057882,29.9,0,0,0,0
7/13/2019 15:20,316,3.63,-0.058037,,,,-0.058037,32.1,0,0,0,0
7/13/2019 16:20,317,3.6,-0.058245,,,,-0.058245,31.1,0,0,0,0
7/13/2019 17:20,318,3.59,-0.058285,,,,-0.058285,30.8,0,0,0,0
7/13/2019 18:20,319,3.59,-0.058374,,,,-0.058374,27.7,0,0,0,0
7/13/2019 19:20,320,3.58,-0.058411,,,,-0.058411,26.8,0,0,0,0
7/13/2019 20:20,321,3.58,-0.058432,,,,-0.058432,24.3,0,0,0,0
7/13/2019 21:20,322,3.58,-0.058479,,,,-0.058479,23,0,0,0,0
7/13/2019 22:20,323,3.58,-0.058533,,,,-0.058533,19.8,0,0,0,0
7/13/2019 23:20,324,3.58,-0.058483,,,,-0.058483,14.2,0,0,0,0
7/14/2019 0:20,325,3.58,-0.058426,,,,-0.058426,9.4,0,0,0,0
7/14/2019 1:20,326,3.58,-0.058357,,,,-0.058357,6.7,0,0,0,0
7/14/2019 2:20,327,3.58,-0.058319,,,,-0.058319,5.6,0,0,0,0
7/14/2019 3:20,328,3.57,-0.058258,,,,-0.058258,5.8,0,0,0,0
7/14/2019 4:20,329,3.57,-0.058266,,,,-0.058266,7.2,0,0,0,0
7/14/2019 5:20,330,3.57,-0.058285,,,,-0.058285,9.8,0,0,0,0
7/14/2019 6:20,331,3.58,-0.05822,,,,-0.05822,10.8,0,0,0,0
7/14/2019 7:20,332,3.58,-0.058193,,,,-0.058193,11.4,0,0,0,0
7/14/2019 8:20,333,3.58,-0.058191,,,,-0.058191,16.2,0,0,0,0
7/14/2019 9:20,334,3.58,-0.058115,,,,-0.058115,19.2,0,0,0,0
7/14/2019 10:20,335,3.58,-0.058241,,,,-0.058241,24.3,0,0,0,0
7/14/2019 11:20,336,3.58,-0.057997,,,,-0.057997,24.7,0,0,0,0
7/14/2019 12:20,337,3.59,-0.058086,,,,-0.058086,25.1,0,0,0,0
7/14/2019 13:20,338,3.59,-0.05822,,,,-0.05822,26.2,0,0,0,0
7/14/2019 14:20,339,3.58,-0.058184,,,,-0.058184,27.8,0,0,0,0
7/14/2019 15:20,340,3.59,-0.058407,,,,-0.058407,28.4,0,0,0,0
7/14/2019 16:20,341,3.58,-0.058575,,,,-0.058575,27.1,0,0,0,0
7/14/2019 17:20,342,3.58,-0.058538,,,,-0.058538,25.8,0,0,0,0
7/14/2019 18:20,343,3.58,-0.058447,,,,-0.058447,25.8,0,0,0,0
7/14/2019 19:20,344,3.58,-0.058743,,,,-0.058743,25.3,0,0,0,0
7/14/2019 20:20,345,3.58,-0.058611,,,,-0.058611,18.4,0,0,0,0
7/14/2019 21:20,346,3.58,-0.058657,,,,-0.058657,17.1,0,0,0,0
7/14/2019 22:20,347,3.58,-0.058649,,,,-0.058649,16.1,0,0,0,0
7/14/2019 23:20,348,3.58,-0.058634,,,,-0.058634,14.6,0,0,0,0
7/15/2019 0:20,349,3.58,-0.05864,,,,-0.05864,14.6,0,0,0,0
7/15/2019 1:20,350,3.58,-0.05854,,,,-0.05854,13.6,0,0,0,0
7/15/2019 2:20,351,3.58,-0.058529,,,,-0.058529,11.8,0,0,0,0
7/15/2019 3:20,352,3.58,-0.058493,,,,-0.058493,11.3,0,0,0,0
7/15/2019 4:20,353,3.58,-0.058475,,,,-0.058475,11.8,0,0,0,0
7/15/2019 5:20,354,3.58,-0.058455,,,,-0.058455,12.1,0,0,0,0
7/15/2019 6:20,355,3.58,-0.05843,,,,-0.05843,12.4,0,0,0,0
7/15/2019 7:20,356,3.58,-0.05843,,,,-0.05843,13.7,0,0,0,0
7/15/2019 8:20,357,3.58,-0.058435,,,,-0.058435,16.4,0,0,0,0
7/15/2019 9:20,358,3.58,-0.05839,,,,-0.05839,17.7,0,0,0,0
7/15/2019 10:20,359,3.58,-0.05843,,,,-0.05843,18.5,0,0,0,0
7/15/2019 11:20,360,3.58,-0.058434,,,,-0.058434,21.8,0,0,0,0
7/15/2019 12:20,361,3.58,-0.058508,,,,-0.058508,25.3,0,0,0,0
7/15/2019 13:20,362,3.59,-0.05835,,,,-0.05835,27.4,0,0,0,0
7/15/2019 14:20,363,3.59,-0.058573,,,,-0.058573,29.2,0,0,0,0
7/15/2019 15:20,364,3.59,-0.058807,,,,-0.058807,30.1,0,0,0,0
7/15/2019 16:20,365,3.58,-0.058893,,,,-0.058893,27.4,0,0,0,0
7/15/2019 17:20,366,3.58,-0.059002,,,,-0.059002,30.1,0,0,0,0
7/15/2019 18:20,367,3.58,-0.058828,,,,-0.058828,26.2,0,0,0,0
7/15/2019 19:20,368,3.57,-0.058661,,,,-0.058661,23.3,0,0,0,0
7/15/2019 20:20,369,3.58,-0.059,,,,-0.059,19.1,0,0,0,0
7/15/2019 21:20,370,3.58,-0.059048,,,,-0.059048,14.3,0,0,0,0
7/15/2019 22:20,371,3.57,-0.059008,,,,-0.059008,12.4,0,0,0,0
7/15/2019 23:20,372,3.58,-0.05854,,,,-0.05854,10.1,0,0,0,0
7/16/2019 0:20,373,3.57,-0.058348,,,,-0.058348,9.4,0,0,0,0
7/16/2019 1:20,374,3.58,-0.058178,,,,-0.058178,8.9,0,0,0,0
7/16/2019 2:20,375,3.58,-0.05805,,,,-0.05805,8.5,0,0,0,0
7/16/2019 3:20,376,3.57,-0.057938,,,,-0.057938,8.1,0,0,0,0
7/16/2019 4:20,377,3.57,-0.057882,,,,-0.057882,7.9,0,0,0,0
7/16/2019 5:20,378,3.57,-0.057825,,,,-0.057825,8.1,0,0,0,0
7/16/2019 6:20,379,3.57,-0.057735,,,,-0.057735,8.8,0,0,0,0
7/16/2019 7:20,380,3.58,-0.057755,,,,-0.057755,8.9,0,0,0,0
7/16/2019 8:20,381,3.58,-0.057669,,,,-0.057669,9,0,0,0,0
7/16/2019 9:20,382,3.58,-0.057554,,,,-0.057554,9.4,0,0,0,0
7/16/2019 10:20,383,3.58,-0.057583,,,,-0.057583,10,0,0,0,0
7/16/2019 11:20,384,3.58,-0.057549,,,,-0.057549,10.2,0,0,0,0
7/16/2019 12:20,385,3.57,-0.057524,,,,-0.057524,10.4,0,0,0,0
7/16/2019 13:20,386,3.58,-0.057558,,,,-0.057558,10.6,0,0,0,0
7/16/2019 14:20,387,3.58,-0.057455,,,,-0.057455,11.3,0,0,0,0
7/16/2019 15:20,388,3.58,-0.057402,,,,-0.057402,13.8,0,0,0,0
7/16/2019 16:20,389,3.58,-0.057392,,,,-0.057392,13.8,0,0,0,0
7/16/2019 17:20,390,3.58,-0.057323,,,,-0.057323,15,0,0,0,0
7/16/2019 18:20,391,3.58,-0.057432,,,,-0.057432,13.8,0,0,0,0
7/16/2019 19:20,392,3.58,-0.057404,,,,-0.057404,17.4,0,0,0,0
7/16/2019 20:20,393,3.58,-0.057508,,,,-0.057508,18.6,0,0,0,0
7/16/2019 21:20,394,3.58,-0.057541,,,,-0.057541,17.9,0,0,0,0
7/16/2019 22:20,395,3.58,-0.057547,,,,-0.057547,14.7,0,0,0,0
7/16/2019 23:20,396,3.58,-0.057501,,,,-0.057501,12.5,0,0,0,0
7/17/2019 0:20,397,3.58,-0.05743,,,,-0.05743,9.1,0,0,0,0
7/17/2019 1:20,398,3.58,-0.057377,,,,-0.057377,6.4,0,0,0,0
7/17/2019 2:20,399,3.57,-0.057322,,,,-0.057322,5.6,0,0,0,0
7/17/2019 3:20,400,3.57,-0.05728,,,,-0.05728,6.6,0,0,0,0
7/17/2019 4:20,401,3.58,-0.057274,,,,-0.057274,7.7,0,0,0,0
7/17/2019 5:20,402,3.57,-0.057238,,,,-0.057238,8.1,0,0,0,0
7/17/2019 6:20,403,3.57,-0.057264,,,,-0.057264,11.6,0,0,0,0
7/17/2019 7:20,404,3.57,-0.057257,,,,-0.057257,14.7,0,0,0,0
7/17/2019 8:20,405,3.58,-0.057182,,,,-0.057182,17.2,0,0,0,0
7/17/2019 9:20,406,3.58,-0.057203,,,,-0.057203,18.9,0,0,0,0
7/17/2019 10:20,407,3.58,-0.057125,,,,-0.057125,22.5,0,0,0,0
7/17/2019 11:20,408,3.6,-0.057188,,,,-0.057188,27.3,0,0,0,0
7/17/2019 12:20,409,3.6,-0.057266,,,,-0.057266,28.8,0,0,0,0
7/17/2019 13:20,410,3.6,-0.057381,,,,-0.057381,30.3,0,0,0,0
7/17/2019 14:20,411,3.6,-0.057596,,,,-0.057596,30.6,0,0,0,0
7/17/2019 15:20,412,3.59,-0.057632,,,,-0.057632,26.9,0,0,0,0
7/17/2019 16:20,413,3.59,-0.057365,,,,-0.057365,27.3,0,0,0,0
7/17/2019 17:20,414,3.58,-0.057793,,,,-0.057793,27.5,0,0,0,0
7/17/2019 18:20,415,3.57,-0.057775,,,,-0.057775,22.8,0,0,0,0
7/17/2019 19:20,416,3.58,-0.057831,,,,-0.057831,20.9,0,0,0,0
7/17/2019 20:20,417,3.58,-0.057753,,,,-0.057753,18.8,0,0,0,0
7/17/2019 21:20,418,3.58,-0.05773,,,,-0.05773,16.4,0,0,0,0
7/17/2019 22:20,419,3.58,-0.05772,,,,-0.05772,14.8,0,0,0,0
7/17/2019 23:20,420,3.58,-0.057692,,,,-0.057692,13.4,0,0,0,0
7/18/2019 0:20,421,3.58,-0.057693,,,,-0.057693,11.8,0,0,0,0
7/18/2019 1:20,422,3.57,-0.057648,,,,-0.057648,10.9,0,0,0,0
7/18/2019 2:20,423,3.58,-0.057642,,,,-0.057642,9,0,0,0,0
7/18/2019 3:20,424,3.57,-0.057608,,,,-0.057608,8.9,0,0,0,0
7/18/2019 4:20,425,3.57,-0.057589,,,,-0.057589,9.7,0,0,0,0
7/18/2019 5:20,426,3.57,-0.057411,,,,-0.057411,10.6,0,0,0,0
7/18/2019 6:20,427,3.57,-0.057487,,,,-0.057487,10.6,0,0,0,0
7/18/2019 7:20,428,3.58,-0.057432,,,,-0.057432,11.1,0,0,0,0
7/18/2019 8:20,429,3.58,-0.057459,,,,-0.057459,11.8,0,0,0,0
7/18/2019 9:20,430,3.57,-0.057396,,,,-0.057396,11.9,0,0,0,0
7/18/2019 10:20,431,3.58,-0.057318,,,,-0.057318,12.8,0,0,0,0
7/18/2019 11:20,432,3.58,-0.057314,,,,-0.057314,16.1,0,0,0,0
7/18/2019 12:20,433,3.58,-0.057226,,,,-0.057226,20.5,0,0,0,0
7/18/2019 13:20,434,3.58,-0.057159,,,,-0.057159,23.5,0,0,0,0
7/18/2019 14:20,435,3.58,-0.057201,,,,-0.057201,24.6,0,0,0,0
7/18/2019 15:20,436,3.58,-0.057386,,,,-0.057386,25.8,0,0,0,0
7/18/2019 16:20,437,3.58,-0.057459,,,,-0.057459,26,0,0,0,0
7/18/2019 17:20,438,3.58,-0.057505,,,,-0.057505,24.8,0,0,0,0
7/18/2019 18:20,439,3.58,-0.057577,,,,-0.057577,23.7,0,0,0,0
7/18/2019 19:20,440,3.58,-0.057699,,,,-0.057699,21.7,0,0,0,0
7/18/2019 20:20,441,3.58,-0.057724,,,,-0.057724,20.6,0,0,0,0
7/18/2019 21:20,442,3.58,-0.057734,,,,-0.057734,18.4,0,0,0,0
7/18/2019 22:20,443,3.58,-0.05772,,,,-0.05772,16.1,0,0,0,0
7/18/2019 23:20,444,3.58,-0.057644,,,,-0.057644,12.7,0,0,0,0
7/19/2019 0:20,445,3.58,-0.057596,,,,-0.057596,10.3,0,0,0,0
7/19/2019 1:20,446,3.58,-0.05755,,,,-0.05755,9.2,0,0,0,0
7/19/2019 2:20,447,3.57,-0.057514,,,,-0.057514,8.7,0,0,0,0
7/19/2019 3:20,448,3.57,-0.057489,,,,-0.057489,8.8,0,0,0,0
7/19/2019 4:20,449,3.57,-0.057465,,,,-0.057465,10.1,0,0,0,0
7/19/2019 5:20,450,3.57,-0.057442,,,,-0.057442,13.8,0,0,0,0
7/19/2019 6:20,451,3.58,-0.057386,,,,-0.057386,14.2,0,0,0,0
7/19/2019 7:20,452,3.58,-0.057381,,,,-0.057381,14.8,0,0,0,0
7/19/2019 8:20,453,3.58,-0.057316,,,,-0.057316,15.7,0,0,0,0
7/19/2019 9:20,454,3.58,-0.0571,,,,-0.0571,16.3,0,0,0,0
7/19/2019 10:20,455,3.58,-0.057178,,,,-0.057178,15,0,0,0,0
7/19/2019 11:20,456,3.58,-0.057428,,,,-0.057428,15.5,0,0,0,0
7/19/2019 12:20,457,3.58,-0.057255,,,,-0.057255,17.3,0,0,0,0
7/19/2019 13:20,458,3.58,-0.057318,,,,-0.057318,19.5,0,0,0,0
7/19/2019 14:20,459,3.58,-0.057299,,,,-0.057299,19.3,0,0,0,0
7/19/2019 15:20,460,3.58,-0.057384,,,,-0.057384,20.8,0,0,0,0
7/19/2019 16:20,461,3.58,-0.057451,,,,-0.057451,20.2,0,0,0,0
7/19/2019 17:20,462,3.58,-0.057451,,,,-0.057451,19.5,0,0,0,0
7/19/2019 18:20,463,3.58,-0.05727,,,,-0.05727,18.3,0,0,0,0
7/19/2019 19:20,464,3.58,-0.057529,,,,-0.057529,13.5,0,0,0,0
7/19/2019 20:20,465,3.58,-0.057512,,,,-0.057512,11.8,0,0,0,0
7/19/2019 21:20,466,3.57,-0.057545,,,,-0.057545,12.1,0,0,0,0
7/19/2019 22:20,467,3.57,-0.05747,,,,-0.05747,11.6,0,0,0,0
7/19/2019 23:20,468,3.58,-0.05747,,,,-0.05747,11.5,0,0,0,0
7/20/2019 0:20,469,3.58,-0.057451,,,,-0.057451,10.9,0,0,0,0
7/20/2019 1:20,470,3.57,-0.057434,,,,-0.057434,10.5,0,0,0,0
7/20/2019 2:20,471,3.58,-0.057451,,,,-0.057451,10.1,0,0,0,0
7/20/2019 3:20,472,3.57,-0.057419,,,,-0.057419,10.1,0,0,0,0
7/20/2019 4:20,473,3.58,-0.057383,,,,-0.057383,10.3,0,0,0,0
7/20/2019 5:20,474,3.57,-0.057354,,,,-0.057354,10.7,0,0,0,0
7/20/2019 6:20,475,3.58,-0.05735,,,,-0.05735,11.3,0,0,0,0
7/20/2019 7:20,476,3.57,-0.057343,,,,-0.057343,12.2,0,0,0,0
7/20/2019 8:20,477,3.58,-0.057308,,,,-0.057308,14.4,0,0,0,0
7/20/2019 9:20,478,3.58,-0.057348,,,,-0.057348,16.5,0,0,0,0
7/20/2019 10:20,479,3.58,-0.057364,,,,-0.057364,16.6,0,0,0,0
7/20/2019 11:20,480,3.58,-0.057323,,,,-0.057323,17.4,0,0,0,0
7/20/2019 12:20,481,3.58,-0.057333,,,,-0.057333,24.3,0,0,0,0
7/20/2019 13:20,482,3.59,-0.057415,,,,-0.057415,25.9,0,0,0,0
7/20/2019 14:20,483,3.59,-0.057604,,,,-0.057604,26.9,0,0,0,0
7/20/2019 15:20,484,3.59,-0.057863,,,,-0.057863,27.1,0,0,0,0
7/20/2019 16:20,485,3.58,-0.057873,,,,-0.057873,25.1,0,0,0,0
7/20/2019 17:20,486,3.58,-0.057884,,,,-0.057884,25,0,0,0,0
7/20/2019 18:20,487,3.58,-0.058065,,,,-0.058065,23.7,0,0,0,0
7/20/2019 19:20,488,3.58,-0.058125,,,,-0.058125,23.9,0,0,0,0
7/20/2019 20:20,489,3.58,-0.058205,,,,-0.058205,15.8,0,0,0,0
7/20/2019 21:20,490,3.58,-0.056269,,,,-0.056269,11.1,0,0,0,0
7/20/2019 22:20,491,3.57,-0.057682,,,,-0.057682,7.9,0,0,0,0
7/20/2019 23:20,492,3.57,-0.057522,,,,-0.057522,6.6,0,0,0,0
7/21/2019 0:20,493,3.57,-0.057449,,,,-0.057449,6.2,0,0,0,0
7/21/2019 1:20,494,3.57,-0.057484,,,,-0.057484,6.1,0,0,0,0
7/21/2019 2:20,495,3.57,-0.057425,,,,-0.057425,5.6,0,0,0,0
7/21/2019 3:20,496,3.57,-0.057467,,,,-0.057467,5,0,0,0,0
7/21/2019 4:20,497,3.57,-0.057444,,,,-0.057444,5.2,0,0,0,0
7/21/2019 5:20,498,3.57,-0.057434,,,,-0.057434,6.1,0,0,0,0
7/21/2019 6:20,499,3.57,-0.057413,,,,-0.057413,6.6,0,0,0,0
7/21/2019 7:20,500,3.57,-0.057425,,,,-0.057425,7.9,0,0,0,0
7/21/2019 8:20,501,3.57,-0.057442,,,,-0.057442,10.1,0,0,0,0
7/21/2019 9:20,502,3.58,-0.057402,,,,-0.057402,11.2,0,0,0,0
7/21/2019 10:20,503,3.57,-0.0576,,,,-0.0576,12.2,0,0,0,0
7/21/2019 11:20,504,3.58,-0.057404,,,,-0.057404,12.6,0,0,0,0
7/21/2019 12:20,505,3.58,-0.057598,,,,-0.057598,12.1,0,0,0,0
7/21/2019 13:20,506,3.58,-0.057636,,,,-0.057636,10,0,0,0,0
7/21/2019 14:20,507,3.57,-0.057428,,,,-0.057428,12.1,0,0,0,0
7/21/2019 15:20,508,3.58,-0.057497,,,,-0.057497,14,0,0,0,0
7/21/2019 16:20,509,3.58,-0.057493,,,,-0.057493,11.9,0,0,0,0
7/21/2019 17:20,510,3.58,-0.057367,,,,-0.057367,20.2,0,0,0,0
7/21/2019 18:20,511,3.58,-0.057558,,,,-0.057558,20.4,0,0,0,0
7/21/2019 19:20,512,3.58,-0.057478,,,,-0.057478,18.5,0,0,0,0
7/21/2019 20:20,513,3.58,-0.057589,,,,-0.057589,18.3,0,0,0,0
7/21/2019 21:20,514,3.58,-0.057573,,,,-0.057573,16.6,0,0,0,0
7/21/2019 22:20,515,3.58,-0.05757,,,,-0.05757,15.5,0,0,0,0
7/21/2019 23:20,516,3.58,-0.057522,,,,-0.057522,13.6,0,0,0,0
7/22/2019 0:20,517,3.58,-0.057476,,,,-0.057476,12.6,0,0,0,0
7/22/2019 1:20,518,3.57,-0.057451,,,,-0.057451,12,0,0,0,0
7/22/2019 2:20,519,3.57,-0.057413,,,,-0.057413,11.8,0,0,0,0
7/22/2019 3:20,520,3.57,-0.057402,,,,-0.057402,11.6,0,0,0,0
7/22/2019 4:20,521,3.58,-0.057365,,,,-0.057365,11.1,0,0,0,0
7/22/2019 5:20,522,3.58,-0.057348,,,,-0.057348,10.9,0,0,0,0
7/22/2019 6:20,523,3.57,-0.057314,,,,-0.057314,11.1,0,0,0,0
7/22/2019 7:20,524,3.57,-0.057369,,,,-0.057369,15.2,0,0,0,0
7/22/2019 8:20,525,3.58,-0.057379,,,,-0.057379,14.9,0,0,0,0
7/22/2019 9:20,526,3.57,-0.057281,,,,-0.057281,18,0,0,0,0
7/22/2019 10:20,527,3.58,-0.057281,,,,-0.057281,21.7,0,0,0,0
7/22/2019 11:20,528,3.58,-0.057137,,,,-0.057137,23.1,0,0,0,0
7/22/2019 12:20,529,3.59,-0.057503,,,,-0.057503,22.9,0,0,0,0
7/22/2019 13:20,530,3.58,-0.057346,,,,-0.057346,24.2,0,0,0,0
7/22/2019 14:20,531,3.59,-0.05756,,,,-0.05756,25.2,0,0,0,0
7/22/2019 15:20,532,3.59,-0.057459,,,,-0.057459,28.1,0,0,0,0
7/22/2019 16:20,533,3.59,-0.057789,,,,-0.057789,27.6,0,0,0,0
7/22/2019 17:20,534,3.58,-0.057829,,,,-0.057829,27.1,0,0,0,0
7/22/2019 18:20,535,3.58,-0.057903,,,,-0.057903,27.6,0,0,0,0
7/22/2019 19:20,536,3.59,-0.058064,,,,-0.058064,27.5,0,0,0,0
7/22/2019 20:20,537,3.58,-0.0581,,,,-0.0581,25.6,0,0,0,0
7/22/2019 21:20,538,3.57,-0.058115,,,,-0.058115,21.2,0,0,0,0
7/22/2019 22:20,539,3.57,-0.058165,,,,-0.058165,18.9,0,0,0,0
7/22/2019 23:20,540,3.57,-0.058125,,,,-0.058125,13.5,0,0,0,0
7/23/2019 0:20,541,3.57,-0.058058,,,,-0.058058,10.9,0,0,0,0
7/23/2019 1:20,542,3.57,-0.058018,,,,-0.058018,9.5,0,0,0,0
7/23/2019 2:20,543,3.57,-0.057997,,,,-0.057997,9.7,0,0,0,0
7/23/2019 3:20,544,3.57,-0.057917,,,,-0.057917,9.8,0,0,0,0
7/23/2019 4:20,545,3.57,-0.057865,,,,-0.057865,9.9,0,0,0,0
7/23/2019 5:20,546,3.56,-0.057869,,,,-0.057869,10.5,0,0,0,0
7/23/2019 6:20,547,3.57,-0.057884,,,,-0.057884,11.5,0,0,0,0
7/23/2019 7:20,548,3.57,-0.057783,,,,-0.057783,13.3,0,0,0,0
7/23/2019 8:20,549,3.58,-0.057825,,,,-0.057825,15.3,0,0,0,0
7/23/2019 9:20,550,3.58,-0.057804,,,,-0.057804,18.6,0,0,0,0
7/23/2019 10:20,551,3.57,-0.057833,,,,-0.057833,17.4,0,0,0,0
7/23/2019 11:20,552,3.58,-0.057718,,,,-0.057718,18.1,0,0,0,0
7/23/2019 12:20,553,3.58,-0.057873,,,,-0.057873,18.6,0,0,0,0
7/23/2019 13:20,554,3.58,-0.057877,,,,-0.057877,17.6,0,0,0,0
7/23/2019 14:20,555,3.58,-0.057671,,,,-0.057671,19.9,0,0,0,0
7/23/2019 15:20,556,3.58,-0.057882,,,,-0.057882,24.1,0,0,0,0
7/23/2019 16:20,557,3.58,-0.058037,,,,-0.058037,25,0,0,0,0
7/23/2019 17:20,558,3.58,-0.058056,,,,-0.058056,24.1,0,0,0,0
7/23/2019 18:20,559,3.58,-0.058187,,,,-0.058187,20.9,0,0,0,0
7/23/2019 19:20,560,3.58,-0.05822,,,,-0.05822,20.1,0,0,0,0
7/23/2019 20:20,561,3.57,-0.058105,,,,-0.058105,18.7,0,0,0,0
7/23/2019 21:20,562,3.58,-0.058243,,,,-0.058243,16.7,0,0,0,0
7/23/2019 22:20,563,3.58,-0.05826,,,,-0.05826,14.5,0,0,0,0
7/23/2019 23:20,564,3.57,-0.058149,,,,-0.058149,12.1,0,0,0,0
7/24/2019 0:20,565,3.57,-0.058241,,,,-0.058241,10.5,0,0,0,0
7/24/2019 1:20,566,3.57,-0.058092,,,,-0.058092,10.8,0,0,0,0
7/24/2019 2:20,567,3.57,-0.05801,,,,-0.05801,10.1,0,0,0,0
7/24/2019 3:20,568,3.57,-0.058023,,,,-0.058023,9.1,0,0,0,0
7/24/2019 4:20,569,3.57,-0.058004,,,,-0.058004,9.3,0,0,0,0
7/24/2019 5:20,570,3.57,-0.058018,,,,-0.058018,9.8,0,0,0,0
7/24/2019 6:20,571,3.57,-0.057974,,,,-0.057974,10.8,0,0,0,0
7/24/2019 7:20,572,3.58,-0.057899,,,,-0.057899,13.2,0,0,0,0
7/24/2019 8:20,573,3.57,-0.058117,,,,-0.058117,13.6,0,0,0,0
7/24/2019 9:20,574,3.58,-0.05781,,,,-0.05781,16.8,0,0,0,0
7/24/2019 10:20,575,3.58,-0.057833,,,,-0.057833,17,0,0,0,0
7/24/2019 11:20,576,3.58,-0.057888,,,,-0.057888,21.8,0,0,0,0
7/24/2019 12:20,577,3.58,-0.058079,,,,-0.058079,24.6,0,0,0,0
7/24/2019 13:20,578,3.58,-0.058102,,,,-0.058102,26.9,0,0,0,0
7/24/2019 14:20,579,3.59,-0.057997,,,,-0.057997,28.9,0,0,0,0
7/24/2019 15:20,580,3.6,-0.058369,,,,-0.058369,29.6,0,0,0,0
7/24/2019 16:20,581,3.59,-0.058456,,,,-0.058456,29.8,0,0,0,0
7/24/2019 17:20,582,3.59,-0.058723,,,,-0.058723,29.1,0,0,0,0
7/24/2019 18:20,583,3.58,-0.058466,,,,-0.058466,27.9,0,0,0,0
7/24/2019 19:20,584,3.58,-0.058613,,,,-0.058613,26.1,0,0,0,0
7/24/2019 20:20,585,3.57,-0.058868,,,,-0.058868,24.1,0,0,0,0
7/24/2019 21:20,586,3.57,-0.05871,,,,-0.05871,21.4,0,0,0,0
7/24/2019 22:20,587,3.57,-0.058647,,,,-0.058647,18.7,0,0,0,0
7/24/2019 23:20,588,3.57,-0.058662,,,,-0.058662,15.3,0,0,0,0
7/25/2019 0:20,589,3.57,-0.058653,,,,-0.058653,13.3,0,0,0,0
7/25/2019 1:20,590,3.57,-0.058548,,,,-0.058548,13.5,0,0,0,0
7/25/2019 2:20,591,3.57,-0.058672,,,,-0.058672,13.6,0,0,0,0
7/25/2019 3:20,592,3.57,-0.058367,,,,-0.058367,12.3,0,0,0,0
7/25/2019 4:20,593,3.57,-0.058643,,,,-0.058643,10.9,0,0,0,0
7/25/2019 5:20,594,3.57,-0.058487,,,,-0.058487,10.2,0,0,0,0
7/25/2019 6:20,595,3.57,-0.05851,,,,-0.05851,11,0,0,0,0
7/25/2019 7:20,596,3.57,-0.05854,,,,-0.05854,12.7,0,0,0,0
7/25/2019 8:20,597,3.57,-0.058537,,,,-0.058537,11.9,0,0,0,0
7/25/2019 9:20,598,3.57,-0.058418,,,,-0.058418,16.6,0,0,0,0
7/25/2019 10:20,599,3.58,-0.058203,,,,-0.058203,18.9,0,0,0,0
7/25/2019 11:20,600,3.58,-0.058632,,,,-0.058632,21,0,0,0,0
7/25/2019 12:20,601,3.58,-0.058516,,,,-0.058516,22.6,0,0,0,0
7/25/2019 13:20,602,3.58,-0.058456,,,,-0.058456,23.9,0,0,0,0
7/25/2019 14:20,603,3.58,-0.058754,,,,-0.058754,25.3,0,0,0,0
7/25/2019 15:20,604,3.58,-0.058672,,,,-0.058672,26.1,0,0,0,0
7/25/2019 16:20,605,3.58,-0.058525,,,,-0.058525,26.3,0,0,0,0
7/25/2019 17:20,606,3.58,-0.059105,,,,-0.059105,26.1,0,0,0,0
7/25/2019 18:20,607,3.58,-0.058817,,,,-0.058817,25.8,0,0,0,0
7/25/2019 19:20,608,3.58,-0.058949,,,,-0.058949,23.8,0,0,0,0
7/25/2019 20:20,609,3.57,-0.059101,,,,-0.059101,21.8,0,0,0,0
7/25/2019 21:20,610,3.58,-0.059126,,,,-0.059126,18.3,0,0,0,0
7/25/2019 22:20,611,3.57,-0.059052,,,,-0.059052,14.9,0,0,0,0
7/25/2019 23:20,612,3.57,-0.059126,,,,-0.059126,11.4,0,0,0,0
7/26/2019 0:20,613,3.57,-0.058935,,,,-0.058935,8.8,0,0,0,0
7/26/2019 1:20,614,3.58,-0.05905,,,,-0.05905,6.9,0,0,0,0
7/26/2019 2:20,615,3.57,-0.05884,,,,-0.05884,6,0,0,0,0
7/26/2019 3:20,616,3.57,-0.058928,,,,-0.058928,3.7,0,0,0,0
7/26/2019 4:20,617,3.56,-0.058878,,,,-0.058878,2.9,0,0,0,0
7/26/2019 5:20,618,3.56,-0.058783,,,,-0.058783,4.6,0,0,0,0
7/26/2019 6:20,619,3.56,-0.058815,,,,-0.058815,6.5,0,0,0,0
