Model,IC6656L Tilt Logger,,,,,,,,,,,,,,
Name,Tilt Logger,,,,,,,,,,,,,,
Serial Number,5119,,,,,,,,,,,,,,
Firmware Version,1.03,Software Version,1.16.0,,,,,,,,,,,,
Sampling Status,LOGGING,,,,,,,,,,,,,,
Sampling Rate,FIXED,STOP ON MEM FULL,,,,,,,,,,,,,
Current Interval,24:00:00,,,,,,,,,,,,,,
Start Time,6/8/2017,0:34:52,,,,,,,,,,,,,
Current Time,7/6/2019,10:22:34,Logger Time,7/6/2019,16:47:01,,,,,,,,,,
Number Of Sensors,2,,,,,,,,,,,,,,
Number Of Records,759,Dnl using USB,,,,,,,,,,,,,
Sensor Upload Num / Status Code,1,2A,FFFFFFFF,10633410,Bat Type LSH14Light,,WD 42,PO 0,EXT 2,BO 0,SW 255,PDI 255,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,BATTERY,Tilt 1,Tilt 2,,,,Tilt 1,Tilt 2,LOGGER TEMP,RESET,USB,RSSI,STATUS 0x,
1/25/2020 15:16,6815,3.3,-0.013248,-928,,,,-0.013248,-928,-25,0,0,0,0,0x01A239
1/25/2020 16:16,6816,3.3,-0.013237,-928,,,,-0.013237,-928,-25.2,0,0,0,0,0x01A247
1/25/2020 17:16,6817,3.3,-0.013275,-928,,,,-0.013275,-928,-25.5,0,0,0,0,0x01A255
1/25/2020 18:16,6818,3.3,-0.013292,-928,,,,-0.013292,-928,-25.7,0,0,0,0,0x01A263
1/25/2020 19:16,6819,3.3,-0.013296,-928,,,,-0.013296,-928,-26,0,0,0,0,0x01A271
1/25/2020 20:16,6820,3.3,-0.013304,-928,,,,-0.013304,-928,-26.2,0,0,0,0,0x01A27F
1/25/2020 21:16,6821,3.3,-0.013323,-928,,,,-0.013323,-928,-26.6,0,0,0,0,0x01A28D
1/25/2020 22:16,6822,3.3,-0.013338,-928,,,,-0.013338,-928,-27,0,0,0,0,0x01A29B
1/25/2020 23:16,6823,3.3,-0.013334,-928,,,,-0.013334,-928,-27.4,0,0,0,0,0x01A2B3
1/26/2020 0:16,6824,3.3,-0.013382,-928,,,,-0.013382,-928,-28.1,0,0,0,0,0x01A2C1
1/26/2020 1:16,6825,3.3,-0.013405,-928,,,,-0.013405,-928,-28.6,0,0,0,0,0x01A2CF
1/26/2020 2:16,6826,3.3,-0.013435,-928,,,,-0.013435,-928,-29.7,0,0,0,0,0x01A2DD
1/26/2020 3:16,6827,3.3,-0.013477,-928,,,,-0.013477,-928,-31.1,0,0,0,0,0x01A2EB
1/26/2020 4:16,6828,3.3,-0.013517,-912,,,,-0.013517,-912,-32.4,0,0,0,0,0x01A2F9
1/26/2020 5:16,6829,3.2,-0.013567,-928,,,,-0.013567,-928,-33.4,0,0,0,0,0x01A307
1/26/2020 6:16,6830,3.2,-0.013582,-928,,,,-0.013582,-928,-33.5,0,0,0,0,0x01A315
1/26/2020 7:16,6831,3.2,-0.013607,-928,,,,-0.013607,-928,-33.9,0,0,0,0,0x01A323
1/26/2020 8:16,6832,3.2,-0.013634,-912,,,,-0.013634,-912,-34.9,0,0,0,0,0x01A331
1/26/2020 9:16,6833,3.2,-0.01368,-928,,,,-0.01368,-928,-35.6,0,0,0,0,0x01A33F
1/26/2020 10:16,6834,3.2,-0.013733,-928,,,,-0.013733,-928,-37,0,0,0,0,0x01A34D
1/26/2020 11:16,6835,3.2,-0.013758,-912,,,,-0.013758,-912,-37.2,0,0,0,0,0x01A35B
1/26/2020 12:16,6836,3.2,-0.013758,-912,,,,-0.013758,-912,-36.3,0,0,0,0,0x01A369
1/26/2020 13:16,6837,3.2,-0.013737,-912,,,,-0.013737,-912,-34.3,0,0,0,0,0x01A377
1/26/2020 14:16,6838,3.3,-0.013672,-928,,,,-0.013672,-928,-32.1,0,0,0,0,0x01A385
1/26/2020 15:16,6839,3.3,-0.01362,-928,,,,-0.01362,-928,-30.1,0,0,0,0,0x01A393
1/26/2020 16:16,6840,3.3,-0.013597,-928,,,,-0.013597,-928,-29.3,0,0,0,0,0x01A3A1
1/26/2020 17:16,6841,3.3,-0.013582,-928,,,,-0.013582,-928,-29.2,0,0,0,0,0x01A3AF
1/26/2020 18:16,6842,3.3,-0.013565,-928,,,,-0.013565,-928,-29,0,0,0,0,0x01A3BD
1/26/2020 19:16,6843,3.3,-0.013563,-928,,,,-0.013563,-928,-28.7,0,0,0,0,0x01A3CB
1/26/2020 20:16,6844,3.3,-0.013531,-928,,,,-0.013531,-928,-28.6,0,0,0,0,0x01A3D9
1/26/2020 21:16,6845,3.3,-0.013517,-928,,,,-0.013517,-928,-28.6,0,0,0,0,0x01A3E7
1/26/2020 22:16,6846,3.3,-0.013508,-928,,,,-0.013508,-928,-28.6,0,0,0,0,0x01A3F5
1/26/2020 23:16,6847,3.3,-0.013491,-912,,,,-0.013491,-912,-28.5,0,0,0,0,0x01A403
1/27/2020 0:16,6848,3.3,-0.013485,-928,,,,-0.013485,-928,-28.2,0,0,0,0,0x01A411
1/27/2020 1:16,6849,3.3,-0.013464,-928,,,,-0.013464,-928,-28.1,0,0,0,0,0x01A41F
1/27/2020 2:16,6850,3.3,-0.013445,-928,,,,-0.013445,-928,-27.8,0,0,0,0,0x01A42D
1/27/2020 3:16,6851,3.3,-0.013414,-928,,,,-0.013414,-928,-27.4,0,0,0,0,0x01A43B
1/27/2020 4:16,6852,3.3,-0.013409,-928,,,,-0.013409,-928,-27.3,0,0,0,0,0x01A449
1/27/2020 5:16,6853,3.3,-0.013397,-944,,,,-0.013397,-944,-27.6,0,0,0,0,0x01A457
1/27/2020 6:16,6854,3.3,-0.013384,-928,,,,-0.013384,-928,-27.8,0,0,0,0,0x01A465
1/27/2020 7:16,6855,3.3,-0.013384,-928,,,,-0.013384,-928,-28.2,0,0,0,0,0x01A473
1/27/2020 8:16,6856,3.3,-0.013407,-928,,,,-0.013407,-928,-28.6,0,0,0,0,0x01A481
1/27/2020 9:16,6857,3.3,-0.013453,-928,,,,-0.013453,-928,-29.4,0,0,0,0,0x01A48F
1/27/2020 10:16,6858,3.3,-0.013462,-928,,,,-0.013462,-928,-30.3,0,0,0,0,0x01A49D
1/27/2020 11:16,6859,3.3,-0.013462,-928,,,,-0.013462,-928,-30.7,0,0,0,0,0x01A4AB
1/27/2020 12:16,6860,3.3,-0.01346,-928,,,,-0.01346,-928,-30.5,0,0,0,0,0x01A4C3
1/27/2020 13:16,6861,3.3,-0.013441,-912,,,,-0.013441,-912,-30,0,0,0,0,0x01A4D1
1/27/2020 14:16,6862,3.3,-0.013449,-928,,,,-0.013449,-928,-30.4,0,0,0,0,0x01A4DF
1/27/2020 15:16,6863,3.3,-0.013432,-944,,,,-0.013432,-944,-30,0,0,0,0,0x01A4ED
1/27/2020 16:16,6864,3.3,-0.013445,-928,,,,-0.013445,-928,-30.1,0,0,0,0,0x01A4FB
1/27/2020 17:16,6865,3.3,-0.013435,-912,,,,-0.013435,-912,-30.3,0,0,0,0,0x01A509
1/27/2020 18:16,6866,3.3,-0.013411,-928,,,,-0.013411,-928,-30.3,0,0,0,0,0x01A517
1/27/2020 19:16,6867,3.3,-0.013418,-928,,,,-0.013418,-928,-30.2,0,0,0,0,0x01A525
1/27/2020 20:16,6868,3.3,-0.013445,-928,,,,-0.013445,-928,-30.2,0,0,0,0,0x01A533
1/27/2020 21:16,6869,3.3,-0.013447,-928,,,,-0.013447,-928,-30.3,0,0,0,0,0x01A541
1/27/2020 22:16,6870,3.3,-0.013445,-928,,,,-0.013445,-928,-30,0,0,0,0,0x01A54F
1/27/2020 23:16,6871,3.3,-0.013411,-928,,,,-0.013411,-928,-29.7,0,0,0,0,0x01A55D
1/28/2020 0:16,6872,3.3,-0.013445,-912,,,,-0.013445,-912,-29.6,0,0,0,0,0x01A56B
1/28/2020 1:16,6873,3.3,-0.013435,-928,,,,-0.013435,-928,-29.7,0,0,0,0,0x01A579
1/28/2020 2:16,6874,3.3,-0.013468,-928,,,,-0.013468,-928,-30.8,0,0,0,0,0x01A587
1/28/2020 3:16,6875,3.3,-0.013521,-928,,,,-0.013521,-928,-32.4,0,0,0,0,0x01A595
1/28/2020 4:16,6876,3.2,-0.013554,-912,,,,-0.013554,-912,-34,0,0,0,0,0x01A5A3
1/28/2020 5:16,6877,3.2,-0.013556,-928,,,,-0.013556,-928,-33.4,0,0,0,0,0x01A5B1
1/28/2020 6:16,6878,3.2,-0.013599,-912,,,,-0.013599,-912,-34.7,0,0,0,0,0x01A5BF
1/28/2020 7:16,6879,3.2,-0.01358,-912,,,,-0.01358,-912,-33.9,0,0,0,0,0x01A5CD
1/28/2020 8:16,6880,3.2,-0.013588,-928,,,,-0.013588,-928,-33.5,0,0,0,0,0x01A5DB
1/28/2020 9:16,6881,3.3,-0.013569,-928,,,,-0.013569,-928,-32.3,0,0,0,0,0x01A5E9
1/28/2020 10:16,6882,3.3,-0.013588,-928,,,,-0.013588,-928,-32.9,0,0,0,0,0x01A5F7
1/28/2020 11:16,6883,3.2,-0.013626,-912,,,,-0.013626,-912,-34.1,0,0,0,0,0x01A605
1/28/2020 12:16,6884,3.2,-0.013613,-912,,,,-0.013613,-912,-34.1,0,0,0,0,0x01A613
1/28/2020 13:16,6885,3.3,-0.013567,-928,,,,-0.013567,-928,-31.6,0,0,0,0,0x01A621
1/28/2020 14:16,6886,3.3,-0.013542,-928,,,,-0.013542,-928,-30.4,0,0,0,0,0x01A62F
1/28/2020 15:16,6887,3.3,-0.013529,-928,,,,-0.013529,-928,-30.4,0,0,0,0,0x01A63D
1/28/2020 16:16,6888,3.3,-0.013504,-928,,,,-0.013504,-928,-29.9,0,0,0,0,0x01A64B
1/28/2020 17:16,6889,3.3,-0.013498,-912,,,,-0.013498,-912,-29.7,0,0,0,0,0x01A659
1/28/2020 18:16,6890,3.3,-0.013475,-928,,,,-0.013475,-928,-29.6,0,0,0,0,0x01A667
1/28/2020 19:16,6891,3.3,-0.013472,-928,,,,-0.013472,-928,-29.7,0,0,0,0,0x01A675
1/28/2020 20:16,6892,3.3,-0.013468,-928,,,,-0.013468,-928,-29.8,0,0,0,0,0x01A683
1/28/2020 21:16,6893,3.3,-0.013453,-928,,,,-0.013453,-928,-29.3,0,0,0,0,0x01A691
1/28/2020 22:16,6894,3.3,-0.013447,-928,,,,-0.013447,-928,-29.5,0,0,0,0,0x01A69F
1/28/2020 23:16,6895,3.3,-0.013449,-928,,,,-0.013449,-928,-29.7,0,0,0,0,0x01A6AD
1/29/2020 0:16,6896,3.3,-0.013426,-928,,,,-0.013426,-928,-29.1,0,0,0,0,0x01A6BB
1/29/2020 1:16,6897,3.3,-0.013412,-928,,,,-0.013412,-928,-28.9,0,0,0,0,0x01A6D3
1/29/2020 2:16,6898,3.3,-0.013416,-928,,,,-0.013416,-928,-29.4,0,0,0,0,0x01A6E1
1/29/2020 3:16,6899,3.3,-0.013407,-928,,,,-0.013407,-928,-29.9,0,0,0,0,0x01A6EF
1/29/2020 4:16,6900,3.3,-0.01343,-928,,,,-0.01343,-928,-30.6,0,0,0,0,0x01A6FD
1/29/2020 5:16,6901,3.3,-0.013449,-928,,,,-0.013449,-928,-31.6,0,0,0,0,0x01A70B
1/29/2020 6:16,6902,3.3,-0.013464,-912,,,,-0.013464,-912,-31.8,0,0,0,0,0x01A719
1/29/2020 7:16,6903,3.3,-0.01347,-928,,,,-0.01347,-928,-32.3,0,0,0,0,0x01A727
1/29/2020 8:16,6904,3.3,-0.013474,-912,,,,-0.013474,-912,-32.4,0,0,0,0,0x01A735
1/29/2020 9:16,6905,3.3,-0.013481,-928,,,,-0.013481,-928,-32.5,0,0,0,0,0x01A743
1/29/2020 10:16,6906,3.3,-0.013485,-928,,,,-0.013485,-928,-32,0,0,0,0,0x01A751
1/29/2020 11:16,6907,3.3,-0.013477,-928,,,,-0.013477,-928,-31.8,0,0,0,0,0x01A75F
1/29/2020 12:16,6908,3.3,-0.013445,-928,,,,-0.013445,-928,-30.7,0,0,0,0,0x01A76D
1/29/2020 13:16,6909,3.3,-0.013453,-928,,,,-0.013453,-928,-30.1,0,0,0,0,0x01A77B
1/29/2020 14:16,6910,3.3,-0.013428,-928,,,,-0.013428,-928,-29.7,0,0,0,0,0x01A789
1/29/2020 15:16,6911,3.3,-0.013414,-912,,,,-0.013414,-912,-29.6,0,0,0,0,0x01A797
1/29/2020 16:16,6912,3.3,-0.013407,-928,,,,-0.013407,-928,-29.7,0,0,0,0,0x01A7A5
1/29/2020 17:16,6913,3.3,-0.013395,-928,,,,-0.013395,-928,-29.6,0,0,0,0,0x01A7B3
1/29/2020 18:16,6914,3.3,-0.013386,-928,,,,-0.013386,-928,-29.4,0,0,0,0,0x01A7C1
1/29/2020 19:16,6915,3.3,-0.013378,-928,,,,-0.013378,-928,-29.3,0,0,0,0,0x01A7CF
1/29/2020 20:16,6916,3.3,-0.013371,-928,,,,-0.013371,-928,-29.1,0,0,0,0,0x01A7DD
1/29/2020 21:16,6917,3.3,-0.013367,-928,,,,-0.013367,-928,-29.1,0,0,0,0,0x01A7EB
1/29/2020 22:16,6918,3.3,-0.013372,-928,,,,-0.013372,-928,-29.2,0,0,0,0,0x01A7F9
1/29/2020 23:16,6919,3.3,-0.013355,-928,,,,-0.013355,-928,-29.1,0,0,0,0,0x01A807
1/30/2020 0:16,6920,3.3,-0.013363,-928,,,,-0.013363,-928,-29,0,0,0,0,0x01A815
1/30/2020 1:16,6921,3.3,-0.013372,-928,,,,-0.013372,-928,-29,0,0,0,0,0x01A823
1/30/2020 2:16,6922,3.3,-0.013384,-928,,,,-0.013384,-928,-29.2,0,0,0,0,0x01A831
1/30/2020 3:16,6923,3.3,-0.013365,-912,,,,-0.013365,-912,-29.1,0,0,0,0,0x01A83F
1/30/2020 4:16,6924,3.3,-0.013363,-928,,,,-0.013363,-928,-29.1,0,0,0,0,0x01A84D
1/30/2020 5:16,6925,3.3,-0.013357,-928,,,,-0.013357,-928,-29,0,0,0,0,0x01A85B
1/30/2020 6:16,6926,3.3,-0.013342,-928,,,,-0.013342,-928,-28.9,0,0,0,0,0x01A869
1/30/2020 7:16,6927,3.3,-0.013342,-928,,,,-0.013342,-928,-28.5,0,0,0,0,0x01A877
1/30/2020 8:16,6928,3.3,-0.013317,-928,,,,-0.013317,-928,-28.1,0,0,0,0,0x01A885
1/30/2020 9:16,6929,3.3,-0.013308,-928,,,,-0.013308,-928,-27.9,0,0,0,0,0x01A893
1/30/2020 10:16,6930,3.3,-0.013302,-928,,,,-0.013302,-928,-27.7,0,0,0,0,0x01A8A1
1/30/2020 11:16,6931,3.3,-0.013306,-928,,,,-0.013306,-928,-27.8,0,0,0,0,0x01A8AF
1/30/2020 12:16,6932,3.3,-0.013309,-944,,,,-0.013309,-944,-28.2,0,0,0,0,0x01A8BD
1/30/2020 13:16,6933,3.3,-0.013329,-912,,,,-0.013329,-912,-29.2,0,0,0,0,0x01A8CB
1/30/2020 14:16,6934,3.3,-0.01335,-928,,,,-0.01335,-928,-30.2,0,0,0,0,0x01A8E3
1/30/2020 15:16,6935,3.3,-0.013399,-928,,,,-0.013399,-928,-32.1,0,0,0,0,0x01A8F1
1/30/2020 16:16,6936,3.3,-0.013409,-928,,,,-0.013409,-928,-32.2,0,0,0,0,0x01A8FF
1/30/2020 17:16,6937,3.3,-0.013405,-928,,,,-0.013405,-928,-32.1,0,0,0,0,0x01A90D
1/30/2020 18:16,6938,3.3,-0.013411,-928,,,,-0.013411,-928,-32,0,0,0,0,0x01A91B
1/30/2020 19:16,6939,3.2,-0.013454,-912,,,,-0.013454,-912,-33.9,0,0,0,0,0x01A929
1/30/2020 20:16,6940,3.2,-0.013498,-912,,,,-0.013498,-912,-35.3,0,0,0,0,0x01A937
1/30/2020 21:16,6941,3.2,-0.013531,-928,,,,-0.013531,-928,-36.1,0,0,0,0,0x01A945
1/30/2020 22:16,6942,3.2,-0.013567,-912,,,,-0.013567,-912,-37.2,0,0,0,0,0x01A953
1/30/2020 23:16,6943,3.2,-0.013592,-912,,,,-0.013592,-912,-37.4,0,0,0,0,0x01A961
1/31/2020 0:16,6944,3.2,-0.013609,-912,,,,-0.013609,-912,-37.7,0,0,0,0,0x01A96F
1/31/2020 1:16,6945,3.2,-0.013615,-928,,,,-0.013615,-928,-36.5,0,0,0,0,0x01A97D
1/31/2020 2:16,6946,3.2,-0.013594,-928,,,,-0.013594,-928,-35.3,0,0,0,0,0x01A98B
1/31/2020 3:16,6947,3.2,-0.013607,-912,,,,-0.013607,-912,-35.4,0,0,0,0,0x01A999
1/31/2020 4:16,6948,3.2,-0.013622,-912,,,,-0.013622,-912,-35.6,0,0,0,0,0x01A9A7
1/31/2020 5:16,6949,3.2,-0.013653,-896,,,,-0.013653,-896,-36.7,0,0,0,0,0x01A9B5
1/31/2020 6:16,6950,3.2,-0.013687,-912,,,,-0.013687,-912,-38.4,0,0,0,0,0x01A9C3
1/31/2020 7:16,6951,3.2,-0.013704,-912,,,,-0.013704,-912,-38.1,0,0,0,0,0x01A9D1
1/31/2020 8:16,6952,3.2,-0.01372,-912,,,,-0.01372,-912,-37.7,0,0,0,0,0x01A9DF
1/31/2020 9:16,6953,3.2,-0.013727,-912,,,,-0.013727,-912,-37.9,0,0,0,0,0x01A9ED
1/31/2020 10:16,6954,3.2,-0.013735,-912,,,,-0.013735,-912,-37.9,0,0,0,0,0x01A9FB
1/31/2020 11:16,6955,3.2,-0.013758,-912,,,,-0.013758,-912,-38.4,0,0,0,0,0x01AA09
1/31/2020 12:16,6956,3.2,-0.01376,-896,,,,-0.01376,-896,-38.3,0,0,0,0,0x01AA17
1/31/2020 13:16,6957,3.2,-0.013779,-912,,,,-0.013779,-912,-37.4,0,0,0,0,0x01AA25
1/31/2020 14:16,6958,3.2,-0.013792,-928,,,,-0.013792,-928,-37.7,0,0,0,0,0x01AA33
1/31/2020 15:16,6959,3.2,-0.013809,-896,,,,-0.013809,-896,-37.9,0,0,0,0,0x01AA41
1/31/2020 16:16,6960,3.2,-0.013815,-928,,,,-0.013815,-928,-37.6,0,0,0,0,0x01AA4F
1/31/2020 17:16,6961,3.2,-0.013807,-912,,,,-0.013807,-912,-36.7,0,0,0,0,0x01AA5D
1/31/2020 18:16,6962,3.2,-0.013798,-912,,,,-0.013798,-912,-35.7,0,0,0,0,0x01AA6B
1/31/2020 19:16,6963,3.2,-0.013783,-912,,,,-0.013783,-912,-35,0,0,0,0,0x01AA79
1/31/2020 20:16,6964,3.3,-0.013771,-912,,,,-0.013771,-912,-34.2,0,0,0,0,0x01AA87
1/31/2020 21:16,6965,3.3,-0.013752,-912,,,,-0.013752,-912,-33.3,0,0,0,0,0x01AA95
1/31/2020 22:16,6966,3.3,-0.013744,-912,,,,-0.013744,-912,-32.9,0,0,0,0,0x01AAA3
1/31/2020 23:16,6967,3.3,-0.013716,-928,,,,-0.013716,-928,-32.6,0,0,0,0,0x01AAB1
2/1/2020 0:16,6968,3.3,-0.013716,-928,,,,-0.013716,-928,-32,0,0,0,0,0x01AABF
2/1/2020 1:16,6969,3.3,-0.013687,-912,,,,-0.013687,-912,-31.2,0,0,0,0,0x01AACD
2/1/2020 2:16,6970,3.3,-0.01367,-928,,,,-0.01367,-928,-30.7,0,0,0,0,0x01AADB
2/1/2020 3:16,6971,3.3,-0.013651,-928,,,,-0.013651,-928,-30.5,0,0,0,0,0x01AAF3
2/1/2020 4:16,6972,3.3,-0.013655,-928,,,,-0.013655,-928,-30.7,0,0,0,0,0x01AB01
2/1/2020 5:16,6973,3.3,-0.013651,-928,,,,-0.013651,-928,-31.2,0,0,0,0,0x01AB0F
2/1/2020 6:16,6974,3.3,-0.013647,-928,,,,-0.013647,-928,-30.9,0,0,0,0,0x01AB1D
2/1/2020 7:16,6975,3.3,-0.013632,-928,,,,-0.013632,-928,-30.4,0,0,0,0,0x01AB2B
2/1/2020 8:16,6976,3.3,-0.013645,-928,,,,-0.013645,-928,-31.1,0,0,0,0,0x01AB39
2/1/2020 9:16,6977,3.3,-0.013662,-928,,,,-0.013662,-928,-32.1,0,0,0,0,0x01AB47
2/1/2020 10:16,6978,3.3,-0.013655,-928,,,,-0.013655,-928,-31.8,0,0,0,0,0x01AB55
2/1/2020 11:16,6979,3.3,-0.013645,-928,,,,-0.013645,-928,-30.9,0,0,0,0,0x01AB63
2/1/2020 12:16,6980,3.3,-0.013664,-928,,,,-0.013664,-928,-32.1,0,0,0,0,0x01AB71
2/1/2020 13:16,6981,3.3,-0.01371,-928,,,,-0.01371,-928,-34.1,0,0,0,0,0x01AB7F
2/1/2020 14:16,6982,3.2,-0.01372,-912,,,,-0.01372,-912,-34.9,0,0,0,0,0x01AB8D
2/1/2020 15:16,6983,3.2,-0.013733,-928,,,,-0.013733,-928,-34.8,0,0,0,0,0x01AB9B
2/1/2020 16:16,6984,3.2,-0.013758,-912,,,,-0.013758,-912,-36.1,0,0,0,0,0x01ABA9
2/1/2020 17:16,6985,3.2,-0.013783,-912,,,,-0.013783,-912,-37.2,0,0,0,0,0x01ABB7
2/1/2020 18:16,6986,3.2,-0.013792,-912,,,,-0.013792,-912,-36.4,0,0,0,0,0x01ABC5
2/1/2020 19:16,6987,3.2,-0.013781,-912,,,,-0.013781,-912,-35.7,0,0,0,0,0x01ABD3
2/1/2020 20:16,6988,3.2,-0.013784,-912,,,,-0.013784,-912,-35.4,0,0,0,0,0x01ABE1
2/1/2020 21:16,6989,3.2,-0.013821,-912,,,,-0.013821,-912,-36.3,0,0,0,0,0x01ABEF
2/1/2020 22:16,6990,3.2,-0.013813,-912,,,,-0.013813,-912,-35.7,0,0,0,0,0x01ABFD
2/1/2020 23:16,6991,3.3,-0.013783,-928,,,,-0.013783,-928,-33.5,0,0,0,0,0x01AC0B
2/2/2020 0:16,6992,3.3,-0.013783,-928,,,,-0.013783,-928,-33.7,0,0,0,0,0x01AC19
2/2/2020 1:16,6993,3.3,-0.013798,-928,,,,-0.013798,-928,-34.2,0,0,0,0,0x01AC27
2/2/2020 2:16,6994,3.2,-0.013815,-928,,,,-0.013815,-928,-34.8,0,0,0,0,0x01AC35
2/2/2020 3:16,6995,3.3,-0.01379,-928,,,,-0.01379,-928,-33.2,0,0,0,0,0x01AC43
2/2/2020 4:16,6996,3.3,-0.013742,-928,,,,-0.013742,-928,-30.9,0,0,0,0,0x01AC51
2/2/2020 5:16,6997,3.3,-0.013741,-928,,,,-0.013741,-928,-30.7,0,0,0,0,0x01AC5F
2/2/2020 6:16,6998,3.3,-0.013783,-928,,,,-0.013783,-928,-33.2,0,0,0,0,0x01AC6D
2/2/2020 7:16,6999,3.2,-0.01384,-912,,,,-0.01384,-912,-35.9,0,0,0,0,0x01AC7B
2/2/2020 8:16,7000,3.2,-0.01387,-912,,,,-0.01387,-912,-37.3,0,0,0,0,0x01AC89
2/2/2020 9:16,7001,3.2,-0.013895,-912,,,,-0.013895,-912,-37.9,0,0,0,0,0x01AC97
2/2/2020 10:16,7002,3.2,-0.013916,-896,,,,-0.013916,-896,-38.9,0,0,0,0,0x01ACA5
2/2/2020 11:16,7003,3.2,-0.013939,-912,,,,-0.013939,-912,-40.8,0,0,0,0,0x01ACB3
2/2/2020 12:16,7004,3.2,-0.01396,-912,,,,-0.01396,-912,-40.4,0,0,0,0,0x01ACC1
2/2/2020 13:16,7005,3.2,-0.013969,-912,,,,-0.013969,-912,-39.9,0,0,0,0,0x01ACCF
2/2/2020 14:16,7006,3.2,-0.013983,-912,,,,-0.013983,-912,-39.6,0,0,0,0,0x01ACDD
2/2/2020 15:16,7007,3.2,-0.014002,-912,,,,-0.014002,-912,-39.1,0,0,0,0,0x01ACEB
2/2/2020 16:16,7008,3.2,-0.014034,-912,,,,-0.014034,-912,-40.1,0,0,0,0,0x01AD03
2/2/2020 17:16,7009,3.2,-0.014061,-912,,,,-0.014061,-912,-42.4,0,0,0,0,0x01AD11
2/2/2020 18:16,7010,3.1,-0.014091,-912,,,,-0.014091,-912,-43.2,0,0,0,0,0x01AD1F
2/2/2020 19:16,7011,3.1,-0.014107,-912,,,,-0.014107,-912,-43,0,0,0,0,0x01AD2D
2/2/2020 20:16,7012,3.1,-0.014107,-896,,,,-0.014107,-896,-42.3,0,0,0,0,0x01AD3B
2/2/2020 21:16,7013,3.2,-0.01413,-912,,,,-0.01413,-912,-42.4,0,0,0,0,0x01AD49
2/2/2020 22:16,7014,3.2,-0.014149,-912,,,,-0.014149,-912,-42.1,0,0,0,0,0x01AD57
2/2/2020 23:16,7015,3.2,-0.014141,-912,,,,-0.014141,-912,-41.5,0,0,0,0,0x01AD65
2/3/2020 0:16,7016,3.2,-0.014168,-912,,,,-0.014168,-912,-42.6,0,0,0,0,0x01AD73
2/3/2020 1:16,7017,3.1,-0.014196,-912,,,,-0.014196,-912,-42.7,0,0,0,0,0x01AD81
2/3/2020 2:16,7018,3.1,-0.014214,-912,,,,-0.014214,-912,-43.3,0,0,0,0,0x01AD8F
2/3/2020 3:16,7019,3.1,-0.014221,-912,,,,-0.014221,-912,-43.1,0,0,0,0,0x01AD9D
2/3/2020 4:16,7020,3.1,-0.014238,-912,,,,-0.014238,-912,-43.1,0,0,0,0,0x01ADAB
2/3/2020 5:16,7021,3.1,-0.014256,-912,,,,-0.014256,-912,-43.2,0,0,0,0,0x01ADB9
2/3/2020 6:16,7022,3.1,-0.014273,-912,,,,-0.014273,-912,-43.1,0,0,0,0,0x01ADC7
2/3/2020 7:16,7023,3.1,-0.014282,-912,,,,-0.014282,-912,-43.1,0,0,0,0,0x01ADD5
2/3/2020 8:16,7024,3.1,-0.014299,-912,,,,-0.014299,-912,-43.7,0,0,0,0,0x01ADE3
2/3/2020 9:16,7025,3.1,-0.014318,-912,,,,-0.014318,-912,-43.5,0,0,0,0,0x01ADF1
2/3/2020 10:16,7026,3.1,-0.014332,-912,,,,-0.014332,-912,-43.4,0,0,0,0,0x01ADFF
2/3/2020 11:16,7027,3.1,-0.014341,-912,,,,-0.014341,-912,-43.5,0,0,0,0,0x01AE0D
2/3/2020 12:16,7028,3.2,-0.01433,-896,,,,-0.01433,-896,-41.8,0,0,0,0,0x01AE1B
2/3/2020 13:16,7029,3.2,-0.014324,-912,,,,-0.014324,-912,-40.6,0,0,0,0,0x01AE29
2/3/2020 14:16,7030,3.2,-0.014313,-912,,,,-0.014313,-912,-39.4,0,0,0,0,0x01AE37
2/3/2020 15:16,7031,3.2,-0.014311,-912,,,,-0.014311,-912,-38.9,0,0,0,0,0x01AE45
2/3/2020 16:16,7032,3.2,-0.01433,-896,,,,-0.01433,-896,-40,0,0,0,0,0x01AE53
2/3/2020 17:16,7033,3.2,-0.014338,-912,,,,-0.014338,-912,-41.1,0,0,0,0,0x01AE61
2/3/2020 18:16,7034,3.2,-0.014345,-912,,,,-0.014345,-912,-41.1,0,0,0,0,0x01AE6F
2/3/2020 19:16,7035,3.2,-0.014338,-912,,,,-0.014338,-912,-39.9,0,0,0,0,0x01AE7D
2/3/2020 20:16,7036,3.2,-0.014322,-896,,,,-0.014322,-896,-38.4,0,0,0,0,0x01AE8B
2/3/2020 21:16,7037,3.2,-0.014311,-912,,,,-0.014311,-912,-37,0,0,0,0,0x01AE99
2/3/2020 22:16,7038,3.2,-0.014282,-928,,,,-0.014282,-928,-35.7,0,0,0,0,0x01AEA7
2/3/2020 23:16,7039,3.3,-0.014252,-912,,,,-0.014252,-912,-34.4,0,0,0,0,0x01AEB5
2/4/2020 0:16,7040,3.3,-0.014221,-912,,,,-0.014221,-912,-33.3,0,0,0,0,0x01AEC3
2/4/2020 1:16,7041,3.3,-0.014217,-928,,,,-0.014217,-928,-33.5,0,0,0,0,0x01AED1
2/4/2020 2:16,7042,3.3,-0.014183,-912,,,,-0.014183,-912,-32.8,0,0,0,0,0x01AEDF
